frame_index,stamp_sec,stamp_nsec,scan_index,distance,local_x,local_y,global_x,global_y,isOpponent
20,956,519000000,140,5.462256,4.209351,-3.481035,6.213236,3.854931,False
20,956,519000000,141,5.515981,4.311592,-3.440381,6.212822,3.964957,False
20,956,519000000,142,5.572495,4.415896,-3.398906,6.212399,4.077204,False
20,956,519000000,143,5.631920,4.522392,-3.356559,6.211968,4.191810,False
20,956,519000000,144,5.694387,4.631218,-3.313286,6.211528,4.308923,False
20,956,519000000,145,5.760038,4.742520,-3.269028,6.211077,4.428700,False
20,956,519000000,146,5.829026,4.856454,-3.223725,6.210615,4.551310,False
20,956,519000000,147,5.901513,4.973185,-3.177308,6.210143,4.676931,False
20,956,519000000,148,5.977678,5.092894,-3.129708,6.209658,4.805755,False
20,956,519000000,149,6.057713,5.215771,-3.080847,6.209160,4.937989,False
20,956,519000000,150,6.141825,5.342022,-3.030645,6.208649,5.073854,False
20,956,519000000,151,6.230238,5.471869,-2.979014,6.208123,5.213589,False
20,956,519000000,152,6.323198,5.605550,-2.925857,6.207582,5.357450,False
20,956,519000000,153,6.420969,5.743324,-2.871074,6.207024,5.505715,False
20,956,519000000,154,6.523837,5.885469,-2.814552,6.206448,5.658685,False
20,956,519000000,155,6.632118,6.032289,-2.756171,6.205853,5.816685,False
20,956,519000000,156,6.746154,6.184113,-2.695801,6.205238,5.980069,False
20,956,519000000,157,6.866317,6.341297,-2.633299,6.204602,6.149223,False
20,956,519000000,158,6.993017,6.504233,-2.568509,6.203942,6.324567,False
20,956,519000000,159,7.126703,6.673349,-2.501263,6.203257,6.506560,False
20,956,519000000,160,7.267867,6.849110,-2.431374,6.202545,6.695706,False
20,956,519000000,161,7.417052,7.032033,-2.358638,6.201804,6.892559,False
20,956,519000000,162,7.574856,7.222682,-2.282829,6.201032,7.097725,False
20,956,519000000,163,7.741942,7.421683,-2.203699,6.200226,7.311879,False
20,956,519000000,164,7.722641,7.440499,-2.068371,6.081174,7.378919,False
20,956,519000000,165,7.622530,7.378632,-1.912783,5.913738,7.378290,False
20,956,519000000,166,7.527255,7.318332,-1.761131,5.750539,7.377677,False
20,956,519000000,167,7.436579,7.259501,-1.613178,5.591320,7.377079,False
20,956,519000000,168,7.350285,7.202055,-1.468704,5.435845,7.376495,False
20,956,519000000,169,7.268168,7.145909,-1.327502,5.283890,7.375924,False
20,956,519000000,170,7.190042,7.090987,-1.189378,5.135249,7.375365,False
20,956,519000000,171,7.115733,7.037217,-1.054151,4.989725,7.374819,False
20,956,519000000,172,7.045077,6.984531,-0.921650,4.847134,7.374283,False
20,956,519000000,173,6.977925,6.932865,-0.791716,4.707306,7.373758,False
20,956,519000000,174,6.914136,6.882160,-0.664196,4.570076,7.373242,False
20,956,519000000,175,6.853582,6.832358,-0.538949,4.435292,7.372736,False
20,956,519000000,176,6.796140,6.783406,-0.415839,4.302808,7.372238,False
20,956,519000000,177,6.741699,6.735253,-0.294739,4.172486,7.371748,False
20,956,519000000,178,6.690155,6.687852,-0.175528,4.044197,7.371266,False
20,956,519000000,179,6.641409,6.641155,-0.058090,3.917817,7.370791,False
20,956,519000000,180,6.595372,6.595120,0.057684,3.793227,7.370323,False
20,956,519000000,181,2.800580,2.799616,0.073477,2.389391,3.843945,False
20,956,519000000,182,2.796572,2.793899,0.122262,2.341899,3.856479,False
20,956,519000000,183,2.780675,2.775465,0.170142,2.290594,3.856848,False
20,956,519000000,184,2.765217,2.756654,0.217449,2.239685,3.856657,False
20,956,519000000,185,2.750767,2.738045,0.264247,2.189323,3.856467,False
20,956,519000000,186,2.737301,2.719625,0.310573,2.139469,3.856280,False
20,956,519000000,187,2.724795,2.701378,0.356462,2.090086,3.856094,False
20,956,519000000,188,2.713230,2.683292,0.401947,2.041138,3.855911,False
20,956,519000000,189,2.702586,2.665354,0.447061,1.992588,3.855728,False
20,956,519000000,190,2.692847,2.647550,0.491837,1.944403,3.855547,False
20,956,519000000,191,2.683995,2.629868,0.536304,1.896550,3.855367,False
20,956,519000000,192,2.676018,2.612297,0.580493,1.848995,3.855189,False
20,956,519000000,193,2.668901,2.594825,0.624434,1.801708,3.855011,False
20,956,519000000,194,2.662636,2.577440,0.668156,1.754658,3.854834,False
20,956,519000000,195,2.657211,2.560131,0.711685,1.707814,3.854658,False
20,956,519000000,196,2.652618,2.542888,0.755051,1.661146,3.854483,False
20,956,519000000,197,2.648850,2.525699,0.798281,1.614624,3.854308,False
20,956,519000000,198,2.645899,2.508551,0.841400,1.568221,3.854131,False
20,956,519000000,199,2.643765,2.491438,0.884437,1.521906,3.853957,False
20,956,519000000,200,2.642442,2.474348,0.927419,1.475652,3.853784,False
20,956,519000000,201,2.641929,2.457269,0.970370,1.429431,3.853610,False
20,956,519000000,202,2.642224,2.440192,1.013317,1.383213,3.853436,False
20,956,519000000,203,2.643328,2.423106,1.056288,1.336970,3.853263,False
20,956,519000000,204,2.645243,2.406000,1.099307,1.290675,3.853089,False
20,956,519000000,205,2.647972,2.388864,1.142402,1.244298,3.852915,False
20,956,519000000,206,2.651518,2.371688,1.185600,1.197812,3.852740,False
20,956,519000000,207,2.655888,2.354460,1.228926,1.151186,3.852565,False
20,956,519000000,208,2.661088,2.337170,1.272409,1.104392,3.852389,False
20,956,519000000,209,2.667125,2.319807,1.316076,1.057400,3.852212,False
20,956,519000000,210,2.674011,2.302359,1.359955,1.010180,3.852035,False
20,956,519000000,211,2.681755,2.284816,1.404074,0.962701,3.851857,False
20,956,519000000,212,2.690369,2.267166,1.448464,0.914932,3.851677,False
20,956,519000000,213,2.699868,2.249396,1.493153,0.866839,3.851496,False
20,956,519000000,214,2.710266,2.231495,1.538172,0.818392,3.851314,False
20,956,519000000,215,2.721581,2.213450,1.583554,0.769554,3.851131,False
20,956,519000000,216,2.733828,2.195245,1.629329,0.720293,3.850943,False
20,956,519000000,217,2.747032,2.176873,1.675533,0.670570,3.850756,False
20,956,519000000,218,2.761214,2.158317,1.722200,0.620349,3.850567,False
20,956,519000000,219,2.776398,2.139562,1.769367,0.569591,3.850376,False
20,956,519000000,220,2.792608,2.120594,1.817069,0.518256,3.850183,False
20,956,519000000,221,2.809874,2.101398,1.865347,0.466303,3.849988,False
20,956,519000000,222,2.828225,2.081957,1.914240,0.413686,3.849791,False
20,956,519000000,223,2.847695,2.062253,1.963792,0.360362,3.849590,False
20,956,519000000,224,2.868319,2.042271,2.014046,0.306281,3.849387,False
20,956,519000000,225,2.890134,2.021991,2.065048,0.251394,3.849181,False
20,956,519000000,226,2.913181,2.001393,2.116849,0.195649,3.848971,False
20,956,519000000,227,2.937506,1.980459,2.169499,0.138991,3.848759,False
20,956,519000000,228,2.963154,1.959165,2.223051,0.081360,3.848542,False
20,956,519000000,229,2.990178,1.937489,2.277565,0.022696,3.848322,False
20,956,519000000,230,3.018631,1.915407,2.333098,-0.037066,3.848097,False
20,956,519000000,231,3.048572,1.892894,2.389716,-0.097996,3.847868,False
20,956,519000000,232,3.080065,1.869923,2.447487,-0.160165,3.847635,False
20,956,519000000,233,3.113179,1.846465,2.506481,-0.223652,3.847396,False
20,956,519000000,234,3.147985,1.822490,2.566777,-0.288539,3.847152,False
20,956,519000000,235,3.184565,1.797965,2.628455,-0.354914,3.846903,False
20,956,519000000,236,3.223002,1.772855,2.691603,-0.422870,3.846648,False
20,956,519000000,237,3.263390,1.747124,2.756314,-0.492509,3.846386,False
20,956,519000000,238,3.305827,1.720732,2.822689,-0.563937,3.846118,False
20,956,519000000,239,3.350420,1.693636,2.890833,-0.637270,3.845842,False
20,956,519000000,240,3.397287,1.665791,2.960862,-0.712632,3.845559,False
20,956,519000000,241,3.446554,1.637146,3.032901,-0.790157,3.845268,False
20,956,519000000,242,3.498357,1.607649,3.107083,-0.869987,3.844968,False
20,956,519000000,243,3.552840,1.577241,3.183549,-0.952277,3.844655,False
20,956,519000000,244,3.610173,1.545862,3.262463,-1.037200,3.844336,False
20,956,519000000,245,3.670529,1.513445,3.343990,-1.124936,3.844007,False
20,956,519000000,246,3.734100,1.479914,3.428317,-1.215683,3.843666,False
20,956,519000000,247,3.801095,1.445191,3.515643,-1.309659,3.843313,False
20,956,519000000,248,3.871744,1.409187,3.606188,-1.407099,3.842947,False
20,956,519000000,249,3.946300,1.371809,3.700192,-1.508261,3.842566,False
20,956,519000000,250,4.025039,1.332950,3.797918,-1.613429,3.842171,False
20,956,519000000,251,4.108267,1.292497,3.899655,-1.722912,3.841760,False
20,956,519000000,252,4.052474,1.207462,3.868408,-1.724956,3.751189,False
20,956,519000000,253,3.996438,1.123852,3.835162,-1.724618,3.661212,False
20,956,519000000,254,3.943120,1.042499,3.802814,-1.724289,3.573664,False
20,956,519000000,255,3.892382,0.963264,3.771308,-1.723969,3.488396,False
20,956,519000000,256,3.844095,0.886018,3.740593,-1.723656,3.405268,False
20,956,519000000,257,3.798139,0.810643,3.710622,-1.723351,3.324154,False
20,956,519000000,258,3.754404,0.737027,3.681350,-1.723054,3.244932,False
20,956,519000000,259,3.712788,0.665065,3.652736,-1.722763,3.167490,False
20,956,519000000,260,3.673196,0.594659,3.624741,-1.722478,3.091723,False
20,956,519000000,261,3.635540,0.525719,3.597328,-1.722200,3.017533,False
20,956,519000000,262,3.599739,0.458157,3.570464,-1.721927,2.944827,False
20,956,519000000,263,3.565716,0.391892,3.544115,-1.721659,2.873516,False
20,956,519000000,264,3.533402,0.326849,3.518252,-1.721396,2.803520,False
20,956,519000000,265,3.502730,0.262954,3.492846,-1.721138,2.734761,False
20,956,519000000,266,3.473640,0.200141,3.467870,-1.720884,2.667164,False
20,956,519000000,267,3.446075,0.138343,3.443297,-1.720634,2.600660,False
20,956,519000000,268,3.419983,0.077500,3.419105,-1.720388,2.535184,False
20,956,519000000,269,3.395314,0.017553,3.395268,-1.720146,2.470673,False
20,956,519000000,270,3.372022,-0.041553,3.371766,-1.719907,2.407066,False
20,956,519000000,271,3.350066,-0.099872,3.348577,-1.719671,2.344307,False
20,956,519000000,272,3.329406,-0.157453,3.325681,-1.719438,2.282341,False
20,956,519000000,273,3.310006,-0.214346,3.303059,-1.719208,2.221116,False
20,956,519000000,274,3.291833,-0.270597,3.280692,-1.718981,2.160581,False
20,956,519000000,275,3.274854,-0.326250,3.258563,-1.718756,2.100690,False
20,956,519000000,276,3.259042,-0.381349,3.236654,-1.718533,2.041395,False
20,956,519000000,277,3.244370,-0.435936,3.214949,-1.718313,1.982653,False
20,956,519000000,278,3.230814,-0.490049,3.193432,-1.718094,1.924419,False
20,956,519000000,279,3.218351,-0.543728,3.172088,-1.717877,1.866652,False
20,956,519000000,280,3.206961,-0.597012,3.150901,-1.717662,1.809311,False
20,956,519000000,281,3.196627,-0.649935,3.129857,-1.717448,1.752358,False
20,956,519000000,282,3.187331,-0.702535,3.108942,-1.717235,1.695753,False
20,956,519000000,283,3.179059,-0.754845,3.088142,-1.717024,1.639460,False
20,956,519000000,284,3.171797,-0.806900,3.067443,-1.716813,1.583440,False
20,956,519000000,285,3.165536,-0.858735,3.046833,-1.716604,1.527659,False
20,956,519000000,286,3.160264,-0.910380,3.026297,-1.716395,1.472081,False
20,956,519000000,287,3.155974,-0.961870,3.005824,-1.716187,1.416671,False
20,956,519000000,288,3.152658,-1.013235,2.985399,-1.715979,1.361394,False
20,956,519000000,289,3.150313,-1.064509,2.965012,-1.715772,1.306216,False
20,956,519000000,290,3.148934,-1.115722,2.944648,-1.715565,1.251103,False
20,956,519000000,291,3.148520,-1.166906,2.924296,-1.715358,1.196022,False
20,956,519000000,292,3.149068,-1.218092,2.903943,-1.715151,1.140938,False
20,956,519000000,293,3.150582,-1.269311,2.883577,-1.714944,1.085819,False
20,956,519000000,294,3.153062,-1.320596,2.863185,-1.714737,1.030629,False
20,956,519000000,295,3.156512,-1.371977,2.842754,-1.714529,0.975336,False
20,956,519000000,296,3.160939,-1.423486,2.822273,-1.714321,0.919904,False
20,956,519000000,297,3.166348,-1.475156,2.801727,-1.714112,0.864300,False
20,956,519000000,298,3.172749,-1.527019,2.781105,-1.713903,0.808488,False
20,956,519000000,299,3.180150,-1.579108,2.760393,-1.713692,0.752432,False
20,956,519000000,300,3.188564,-1.631457,2.739578,-1.713481,0.696097,False
20,956,519000000,301,3.198004,-1.684099,2.718646,-1.713268,0.639446,False
20,956,519000000,302,3.208484,-1.737070,2.697583,-1.713054,0.582441,False
20,956,519000000,303,3.220022,-1.790407,2.676375,-1.712838,0.525044,False
20,956,519000000,304,3.232636,-1.844144,2.655008,-1.712621,0.467215,False
20,956,519000000,305,3.246346,-1.898321,2.633466,-1.712402,0.408912,False
20,956,519000000,306,3.261176,-1.952976,2.611733,-1.712181,0.350095,False
20,956,519000000,307,3.277149,-2.008150,2.589795,-1.711958,0.290720,False
20,956,519000000,308,3.294292,-2.063884,2.567633,-1.711733,0.230742,False
20,956,519000000,309,3.312634,-2.120222,2.545232,-1.711505,0.170115,False
20,956,519000000,310,3.332208,-2.177208,2.522573,-1.711275,0.108789,False
20,956,519000000,311,3.353046,-2.234889,2.499637,-1.711041,0.046716,False
20,956,519000000,312,3.375185,-2.293314,2.476406,-1.710805,-0.016158,False
20,956,519000000,313,3.398666,-2.352534,2.452859,-1.710566,-0.079887,False
20,956,519000000,314,3.423531,-2.412602,2.428974,-1.710323,-0.144530,False
20,956,519000000,315,3.449826,-2.473575,2.404729,-1.710076,-0.210145,False
20,956,519000000,316,3.477600,-2.535510,2.380102,-1.709826,-0.276797,False
20,956,519000000,317,3.506907,-2.598471,2.355068,-1.709572,-0.344551,False
20,956,519000000,318,3.537803,-2.662521,2.329600,-1.709313,-0.413478,False
20,956,519000000,319,3.570351,-2.727730,2.303671,-1.709049,-0.483653,False
20,956,519000000,320,3.604617,-2.794170,2.277252,-1.708781,-0.555153,False
20,956,519000000,321,3.640672,-2.861919,2.250313,-1.708507,-0.628060,False
20,956,519000000,322,3.678592,-2.931059,2.222822,-1.708227,-0.702465,False
20,956,519000000,323,3.718461,-3.001675,2.194743,-1.707942,-0.778458,False
20,956,519000000,324,3.760366,-3.073862,2.166039,-1.707650,-0.856142,False
20,956,519000000,325,3.804404,-3.147717,2.136673,-1.707352,-0.935620,False
20,956,519000000,326,3.850678,-3.223346,2.106601,-1.707046,-1.017008,False
20,956,519000000,327,2.659899,-2.251675,1.415988,-0.708723,-0.365516,True
20,956,519000000,328,2.659488,-2.275748,1.376172,-0.680480,-0.402492,True
20,956,519000000,329,2.726455,-2.357373,1.369799,-0.704424,-0.480786,True
20,956,519000000,330,2.706876,-2.363875,1.318815,-0.659357,-0.505497,False
20,956,519000000,331,4.119821,-3.632339,1.943974,-1.705393,-1.457145,False
20,956,519000000,332,4.182196,-3.721289,1.908605,-1.705033,-1.552868,False
20,956,519000000,333,4.247809,-3.813002,1.872138,-1.704662,-1.651565,False
20,956,519000000,334,4.316856,-3.907669,1.834496,-1.704280,-1.753439,False
20,956,519000000,335,4.389550,-4.005494,1.795598,-1.703884,-1.858713,False
20,956,519000000,336,4.466125,-4.106701,1.755355,-1.703475,-1.967628,False
20,956,519000000,337,4.546834,-4.211535,1.713670,-1.703052,-2.080444,False
20,956,519000000,338,4.631957,-4.320262,1.670438,-1.702612,-2.197450,False
20,956,519000000,339,4.721801,-4.433173,1.625541,-1.702156,-2.318959,False
20,956,519000000,340,4.816702,-4.550587,1.578854,-1.701681,-2.445313,False
20,956,519000000,341,4.917032,-4.672856,1.530237,-1.701187,-2.576893,False
20,956,519000000,342,5.023201,-4.800366,1.479536,-1.700672,-2.714113,False
20,956,519000000,343,5.135661,-4.933546,1.426580,-1.700133,-2.857434,False
20,956,519000000,344,5.254917,-5.072870,1.371181,-1.699570,-3.007367,False
20,956,519000000,345,5.381528,-5.218864,1.313130,-1.698980,-3.164477,False
20,956,519000000,346,5.516122,-5.372114,1.252193,-1.698361,-3.329397,False
20,956,519000000,347,5.659397,-5.533278,1.188110,-1.697709,-3.502833,False
20,956,519000000,348,5.812139,-5.703090,1.120589,-1.697023,-3.685575,False
20,956,519000000,349,5.975233,-5.882379,1.049299,-1.696298,-3.878516,False
20,956,519000000,350,6.149681,-6.072080,0.973868,-1.695531,-4.082663,False
20,956,519000000,351,6.336619,-6.273255,0.893876,-1.694718,-4.299156,False
20,956,519000000,352,6.537341,-6.487111,0.808841,-1.693854,-4.529296,False
20,956,519000000,353,6.753330,-6.715030,0.718214,-1.692933,-4.774571,False
20,956,519000000,354,6.986289,-6.958602,0.621364,-1.691948,-5.036690,False
20,956,519000000,355,7.238189,-7.219661,0.517560,-1.690893,-5.317628,False
20,956,519000000,356,7.223298,-7.212740,0.390388,-1.570012,-5.357731,False
20,956,519000000,357,7.166517,-7.161723,0.262086,-1.431940,-5.357212,False
20,956,519000000,358,7.112782,-7.111487,0.135746,-1.295980,-5.356700,False
20,956,519000000,359,7.061992,-7.061983,0.011249,-1.162003,-5.356197,False
21,956,619000000,0,7.053052,-7.053043,-0.011232,-1.137828,-5.356098,False
21,956,619000000,1,7.005623,-7.004347,-0.133698,-1.006037,-5.355603,False
21,956,619000000,2,6.960943,-6.956287,-0.254565,-0.875966,-5.355115,False
21,956,619000000,3,6.918933,-6.908821,-0.373936,-0.747505,-5.354632,False
21,956,619000000,4,6.879520,-6.861911,-0.491911,-0.620547,-5.354155,False
21,956,619000000,5,6.842635,-6.815518,-0.608584,-0.494989,-5.353683,False
21,956,619000000,6,6.808216,-6.769606,-0.724049,-0.370732,-5.353217,False
21,956,619000000,7,6.776205,-6.724139,-0.838392,-0.247682,-5.352754,False
21,956,619000000,8,6.746548,-6.679085,-0.951700,-0.125746,-5.352296,False
21,956,619000000,9,6.719196,-6.634409,-1.064054,-0.004836,-5.351842,False
21,956,619000000,10,6.694105,-6.590080,-1.175536,0.115134,-5.351391,False
21,956,619000000,11,6.671235,-6.546069,-1.286221,0.234248,-5.350944,False
21,956,619000000,12,6.650549,-6.502343,-1.396186,0.352587,-5.350499,False
21,956,619000000,13,6.632014,-6.458875,-1.505505,0.470230,-5.350057,False
21,956,619000000,14,6.615600,-6.415634,-1.614249,0.587255,-5.349617,False
21,956,619000000,15,6.601283,-6.372595,-1.722490,0.703737,-5.349180,False
21,956,619000000,16,6.589039,-6.329728,-1.830295,0.819752,-5.348744,False
21,956,619000000,17,6.578850,-6.287007,-1.937735,0.935373,-5.348310,False
21,956,619000000,18,6.570700,-6.244404,-2.044875,1.050672,-5.347877,False
21,956,619000000,19,6.564577,-6.201895,-2.151783,1.165721,-5.347444,False
21,956,619000000,20,6.560470,-6.159451,-2.258524,1.280590,-5.347013,False
21,956,619000000,21,6.558374,-6.117047,-2.365165,1.395351,-5.346582,False
21,956,619000000,22,6.558286,-6.074658,-2.471770,1.510074,-5.346151,False
21,956,619000000,23,6.560205,-6.032256,-2.578405,1.624829,-5.345720,False
21,956,619000000,24,6.564135,-5.989817,-2.685135,1.739686,-5.345288,False
21,956,619000000,25,6.570080,-5.947314,-2.792026,1.854716,-5.344856,False
21,956,619000000,26,6.612612,-5.935744,-2.914375,1.972811,-5.378868,False
21,956,619000000,27,6.654775,-5.921373,-3.036999,2.092187,-5.410375,False
21,956,619000000,28,6.699542,-5.906813,-3.161236,2.213132,-5.442296,False
21,956,619000000,29,6.746993,-5.892052,-3.287194,2.335754,-5.474659,False
21,956,619000000,30,6.787490,-5.868665,-3.410101,2.458693,-5.497878,False
21,956,619000000,31,10.696269,-9.152895,-5.534861,3.234003,-9.331892,False
21,956,619000000,32,10.729241,-9.082590,-5.711671,3.424277,-9.331178,False
21,956,619000000,33,10.765722,-9.011829,-5.889628,3.615786,-9.330458,False
21,956,619000000,34,10.805770,-8.940562,-6.068855,3.808660,-9.329734,False
21,956,619000000,35,10.849449,-8.868742,-6.249477,4.003035,-9.329004,False
21,956,619000000,36,10.896831,-8.796317,-6.431620,4.199048,-9.328268,False
21,956,619000000,37,1.546313,-1.232084,-0.934373,1.851723,-0.276892,False
21,956,619000000,38,1.493012,-1.173652,-0.922836,1.862373,-0.218291,False
21,956,619000000,39,1.501016,-1.163534,-0.948281,1.889755,-0.218188,False
21,956,619000000,40,1.509570,-1.153304,-0.974008,1.917442,-0.218084,False
21,956,619000000,41,1.518690,-1.142954,-1.000038,1.945454,-0.217979,False
21,956,619000000,42,1.528391,-1.132474,-1.026393,1.973815,-0.217873,False
21,956,619000000,43,1.538691,-1.121857,-1.053094,2.002550,-0.217765,False
21,956,619000000,44,1.549608,-1.111092,-1.080167,2.031684,-0.217655,False
21,956,619000000,45,1.561162,-1.100170,-1.107635,2.061244,-0.217544,False
21,956,619000000,46,1.573375,-1.089080,-1.135524,2.091256,-0.217431,False
21,956,619000000,47,1.586270,-1.077813,-1.163861,2.121752,-0.217317,False
21,956,619000000,48,1.599872,-1.066355,-1.192676,2.152761,-0.217200,False
21,956,619000000,49,1.614206,-1.054695,-1.221998,2.184316,-0.217082,False
21,956,619000000,50,1.629304,-1.042822,-1.251860,2.216451,-0.216961,False
21,956,619000000,51,1.645194,-1.030720,-1.282295,2.249204,-0.216838,False
21,956,619000000,52,1.661911,-1.018376,-1.313339,2.282612,-0.216713,False
21,956,619000000,53,1.679490,-1.005774,-1.345030,2.316716,-0.216584,False
21,956,619000000,54,1.697971,-0.992899,-1.377409,2.351561,-0.216453,False
21,956,619000000,55,1.717394,-0.979734,-1.410519,2.387192,-0.216320,False
21,956,619000000,56,1.737804,-0.966260,-1.444405,2.423658,-0.216183,False
21,956,619000000,57,1.759250,-0.952457,-1.479117,2.461014,-0.216042,False
21,956,619000000,58,1.781785,-0.938305,-1.514708,2.499314,-0.215898,False
21,956,619000000,59,1.805463,-0.923782,-1.551233,2.538621,-0.215751,False
21,956,619000000,60,1.830347,-0.908862,-1.588754,2.579000,-0.215599,False
21,956,619000000,61,1.856503,-0.893521,-1.627336,2.620519,-0.215443,False
21,956,619000000,62,1.884001,-0.877730,-1.667049,2.663256,-0.215283,False
21,956,619000000,63,1.912921,-0.861459,-1.707968,2.707292,-0.215117,False
21,956,619000000,64,1.943347,-0.844675,-1.750177,2.752714,-0.214946,False
21,956,619000000,65,1.975370,-0.827344,-1.793764,2.799620,-0.214770,False
21,956,619000000,66,2.009091,-0.809426,-1.838825,2.848112,-0.214588,False
21,956,619000000,67,2.044620,-0.790881,-1.885465,2.898304,-0.214399,False
21,956,619000000,68,2.082077,-0.771661,-1.933800,2.950320,-0.214204,False
21,956,619000000,69,2.121593,-0.751718,-1.983955,3.004294,-0.214001,False
21,956,619000000,70,2.163313,-0.730997,-2.036067,3.060374,-0.213791,False
21,956,619000000,71,2.207396,-0.709438,-2.090286,3.118722,-0.213571,False
21,956,619000000,72,2.254017,-0.686974,-2.146779,3.179516,-0.213343,False
21,956,619000000,73,2.303369,-0.663535,-2.205727,3.242953,-0.213105,False
21,956,619000000,74,2.355669,-0.639038,-2.267334,3.309252,-0.212856,False
21,956,619000000,75,2.411153,-0.613395,-2.331824,3.378652,-0.212595,False
21,956,619000000,76,2.470088,-0.586506,-2.399447,3.451424,-0.212322,False
21,956,619000000,77,2.532770,-0.558261,-2.470480,3.527866,-0.212034,False
21,956,619000000,78,2.599534,-0.528536,-2.545236,3.608315,-0.211732,False
21,956,619000000,79,2.670751,-0.497191,-2.624064,3.693146,-0.211414,False
21,956,619000000,80,2.746845,-0.464070,-2.707359,3.782784,-0.211077,False
21,956,619000000,81,2.828292,-0.428996,-2.795568,3.877709,-0.210720,False
21,956,619000000,82,2.915637,-0.391766,-2.889197,3.978468,-0.210342,False
21,956,619000000,83,3.009499,-0.352151,-2.988825,4.085682,-0.209939,False
21,956,619000000,84,3.110589,-0.309887,-3.095115,4.200066,-0.209509,False
21,956,619000000,85,3.219725,-0.264671,-3.208829,4.322439,-0.209049,False
21,956,619000000,86,3.337857,-0.216151,-3.330851,4.453753,-0.208556,False
21,956,619000000,87,3.466089,-0.163918,-3.462210,4.595115,-0.208025,False
21,956,619000000,88,3.605714,-0.107494,-3.604111,4.747821,-0.207451,False
21,956,619000000,89,3.758258,-0.046314,-3.757973,4.913399,-0.206829,False
21,956,619000000,90,3.925534,0.020293,-3.925482,5.093664,-0.206152,False
21,956,619000000,91,4.109711,0.093128,-4.108656,5.290786,-0.205412,False
21,956,619000000,92,4.313406,0.173160,-4.309929,5.507385,-0.204598,False
21,956,619000000,93,4.539807,0.261568,-4.532265,5.746652,-0.203699,False
21,956,619000000,94,4.792839,0.359803,-4.779315,6.012514,-0.202700,False
21,956,619000000,95,4.992589,0.461825,-4.971183,6.228410,-0.177980,False
21,956,619000000,96,4.967812,0.545988,-4.937717,6.228069,-0.087408,False
21,956,619000000,97,4.944785,0.629345,-4.904571,6.227732,0.002296,False
21,956,619000000,98,4.923470,0.711958,-4.871722,6.227397,0.091200,False
21,956,619000000,99,4.903832,0.793887,-4.839144,6.227066,0.179368,False
21,956,619000000,100,4.885839,0.875189,-4.806815,6.226737,0.266861,False
21,956,619000000,101,4.869463,0.955922,-4.774713,6.226410,0.353742,False
21,956,619000000,102,4.854677,1.036140,-4.742816,6.226086,0.440068,False
21,956,619000000,103,4.841456,1.115896,-4.711101,6.225762,0.525898,False
21,956,619000000,104,4.829782,1.195244,-4.679550,6.225442,0.611288,False
21,956,619000000,105,4.819635,1.274234,-4.648141,6.225122,0.696293,False
21,956,619000000,106,4.811000,1.352916,-4.616854,6.224803,0.780967,False
21,956,619000000,107,4.803864,1.431342,-4.585670,6.224486,0.865364,False
21,956,619000000,108,4.798213,1.509558,-4.554568,6.224169,0.949537,False
21,956,619000000,109,4.794043,1.587615,-4.523530,6.223854,1.033538,False
21,956,619000000,110,4.791343,1.665560,-4.492536,6.223538,1.117418,False
21,956,619000000,111,4.790112,1.743441,-4.461568,6.223223,1.201230,False
21,956,619000000,112,4.790347,1.821306,-4.430606,6.222908,1.285024,False
21,956,619000000,113,4.792048,1.899203,-4.399632,6.222593,1.368852,False
21,956,619000000,114,4.795219,1.977178,-4.368626,6.222277,1.452766,False
21,956,619000000,115,4.799863,2.055281,-4.337569,6.221961,1.536816,False
21,956,619000000,116,4.805989,2.133559,-4.306443,6.221644,1.621055,False
21,956,619000000,117,4.813605,2.212062,-4.275228,6.221327,1.705536,False
21,956,619000000,118,4.822723,2.290838,-4.243904,6.221008,1.790310,False
21,956,619000000,119,4.833357,2.369936,-4.212451,6.220688,1.875432,False
21,956,619000000,120,4.845525,2.449409,-4.180850,6.220366,1.960957,False
21,956,619000000,121,4.859245,2.529308,-4.149080,6.220043,2.046940,False
21,956,619000000,122,4.874538,2.609685,-4.117119,6.219718,2.133437,False
21,956,619000000,123,4.891430,2.690594,-4.084947,6.219390,2.220508,False
21,956,619000000,124,4.909946,2.772091,-4.052540,6.219060,2.308211,False
21,956,619000000,125,4.930118,2.854233,-4.019878,6.218728,2.396608,False
21,956,619000000,126,4.951978,2.937078,-3.986936,6.218393,2.485761,False
21,956,619000000,127,4.975562,3.020686,-3.953690,6.218054,2.575736,False
21,956,619000000,128,5.000909,3.105121,-3.920116,6.217713,2.666600,False
21,956,619000000,129,5.028062,3.190447,-3.886188,6.217368,2.758423,False
21,956,619000000,130,5.057067,3.276730,-3.851879,6.217019,2.851278,False
21,956,619000000,131,5.087975,3.364042,-3.817160,6.216665,2.945238,False
21,956,619000000,132,5.120840,3.452455,-3.782004,6.216307,3.040384,False
21,956,619000000,133,5.155720,3.542045,-3.746380,6.215945,3.136796,False
21,956,619000000,134,5.192678,3.632892,-3.710256,6.215577,3.234561,False
21,956,619000000,135,5.231782,3.725079,-3.673599,6.215204,3.333768,False
21,956,619000000,136,5.273106,3.818694,-3.636375,6.214825,3.434512,False
21,956,619000000,137,5.316727,3.913829,-3.598546,6.214440,3.536891,False
21,956,619000000,138,5.362731,4.010581,-3.560074,6.214049,3.641011,False
